,SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,SOURCE,MLS#,LATITUDE,LONGITUDE
1906,MLS Listing,Single Family Residential,527 N Tipton Pl,Reidsville,NC,27320,109900.0,2.0,1.0,,,,1950.0,31.0,,,Triad MLS,1038397,36.370953,-79.6591353
1907,MLS Listing,Single Family Residential,3611 Pineview Cir,Durham,NC,27705,599000.0,4.0,3.0,Markham Farms,2535.0,22651.0,2006.0,31.0,236.0,,TMLS,2402136,35.9763344,-78.9854917
1908,MLS Listing,Single Family Residential,6317 Southern Charm Ln,Raleigh,NC,27603,499900.0,3.0,3.0,Southern Meadows,3129.0,24393.0,2005.0,31.0,160.0,30.0,TMLS,2402128,35.6001587,-78.6422231
1909,MLS Listing,Single Family Residential,303 E Swannanoa Ave,Liberty,NC,27298,349500.0,5.0,2.0,,,,1927.0,31.0,,,Triad MLS,1038732,35.8541256,-79.5674997
1910,MLS Listing,Single Family Residential,217 Tobacco Rd,Lexington,NC,27295,353155.0,4.0,3.5,Bryson Park,,,2021.0,31.0,,45.0,Triad MLS,1038013,35.967877,-80.276526
1911,MLS Listing,Single Family Residential,2115 Bryant St,Madison,NC,27025,329900.0,3.0,2.5,,,,1995.0,31.0,,,Triad MLS,1038751,36.3820049,-80.0027683
1912,MLS Listing,Single Family Residential,3403 Garrick Trce,Browns Summit,NC,27214,435000.0,4.0,3.0,Wellington,,,2010.0,31.0,,72.0,Triad MLS,1038708,36.2455241,-79.7379939
1913,MLS Listing,Single Family Residential,4411 Redcedar Rd,McLeansville,NC,27301,143000.0,3.0,2.0,Quarterstone Farm,,,1999.0,31.0,,11.0,Triad MLS,1038802,36.1433449,-79.6544754
1914,MLS Listing,Single Family Residential,209 Mamie Rd,Benson,NC,27504,274900.0,3.0,2.0,To Be Added,1368.0,58806.0,2021.0,31.0,201.0,,TMLS,2402093,35.309596,-78.4977923
1915,MLS Listing,Single Family Residential,2409 Grayson Creek Dr,Wake Forest,NC,27587,495000.0,3.0,2.5,Grayson Creek,2582.0,80150.0,1989.0,31.0,192.0,,TMLS,2402090,35.9747714,-78.5622812
1916,MLS Listing,Single Family Residential,3253 Alyssa Way,High Point,NC,27265,373990.0,4.0,3.0,Williard Place,,,2021.0,31.0,,40.0,Triad MLS,1038822,36.014878,-79.967107
1917,MLS Listing,Single Family Residential,201 Wolf Island Rd,Reidsville,NC,27320,165000.0,3.0,2.0,Silky Willow,,,2021.0,31.0,,,Triad MLS,1037718,36.3860747,-79.6528926
1918,MLS Listing,Single Family Residential,220 Northview Dr,Middlesex,NC,27557,330000.0,3.0,2.5,Wake,1817.0,20908.0,2021.0,31.0,182.0,30.0,TMLS,2402071,35.7451975,-78.2416279
1919,MLS Listing,Single Family Residential,1908 Ashe St,Durham,NC,27703,487500.0,3.0,2.5,Durham,1840.0,5749.0,2021.0,31.0,265.0,,TMLS,2402067,35.9832328,-78.8797851
1920,MLS Listing,Single Family Residential,240 Northview Dr,Middlesex,NC,27557,330000.0,3.0,2.0,Johnston,1787.0,20037.0,2021.0,31.0,185.0,30.0,TMLS,2402064,35.7451975,-78.2416279
1921,MLS Listing,Single Family Residential,723 Holloway St,Durham,NC,27701,565000.0,3.0,3.5,Durham,1644.0,16988.0,1925.0,31.0,344.0,,TMLS,2402063,35.9946902,-78.8875082
1922,MLS Listing,Single Family Residential,2412 Cascadilla St,Durham,NC,27704,279000.0,3.0,1.0,Colonial Village,1124.0,13939.0,1943.0,31.0,248.0,,TMLS,2402054,36.0208616,-78.8862641
1923,MLS Listing,Single Family Residential,1 Freemont Ct,Thomasville,NC,27360,401508.0,4.0,2.5,Breckenridge,,,2021.0,31.0,,63.0,Triad MLS,1038676,35.883281,-80.043044
1924,MLS Listing,Single Family Residential,5881 Old Poole Rd,Archdale,NC,27263,625000.0,3.0,4.5,,,,1989.0,31.0,,,Triad MLS,1038600,35.8866406,-79.9167122
1925,MLS Listing,Single Family Residential,704 N Josephine Boyd St,Greensboro,NC,27408,299900.0,3.0,2.0,Lake Daniel Park,,,1947.0,31.0,,,Triad MLS,1038394,36.0813956,-79.812831
1926,MLS Listing,Single Family Residential,400 S Elm Rd,Pageland,SC,29728,254900.0,4.0,2.5,Pageland,1544.0,21780.0,2021.0,31.0,165.0,,CANOPYMLS,3774042,34.7668688,-80.397771
1927,MLS Listing,Single Family Residential,307 Hobson St,High Point,NC,27260,150000.0,3.0,1.0,,,,1953.0,31.0,,,Triad MLS,1038458,35.9632101,-80.0001857
1928,MLS Listing,Single Family Residential,1204 Chapanoke Rd,Raleigh,NC,27603,499900.0,4.0,3.5,Renaissance Park,2758.0,5227.0,2009.0,31.0,181.0,77.0,TMLS,2402024,35.7360086,-78.6608864
1929,MLS Listing,Single Family Residential,4801 Daysprings Ct,Apex,NC,27539,489900.0,3.0,2.5,Kildaire Estates,2832.0,30056.0,1991.0,31.0,173.0,,TMLS,2402020,35.6888722,-78.8021143
1930,MLS Listing,Single Family Residential,3828 Vesta Dr,Raleigh,NC,27603,312000.0,3.0,1.0,Greenbrier Estates,1432.0,24829.0,1968.0,31.0,218.0,,TMLS,2402016,35.7207008,-78.6447275
1931,MLS Listing,Single Family Residential,6088 Dunes Dr,Sanford,NC,27332,464900.0,3.0,3.0,Golf North,3395.0,18295.0,1985.0,31.0,137.0,62.0,TMLS,2402015,35.425972,-79.102436
1932,MLS Listing,Single Family Residential,2044 Pleasant Forest Way,Wake Forest,NC,27587,900000.0,4.0,4.0,Galloway,3650.0,27442.0,2022.0,31.0,247.0,83.0,TMLS,2402014,36.0106137,-78.5594148
1933,MLS Listing,Single Family Residential,TBD Heisser Ln Unit 305 Clayton C,Fuquay Varina,NC,27526,470295.0,3.0,2.0,Meadowbrook,1821.0,9583.0,2021.0,31.0,258.0,63.0,TMLS,2402011,35.5770509682851,-78.7631135368347
1934,MLS Listing,Single Family Residential,101 Cedar Ln,Sanford,NC,27332,322000.0,4.0,2.5,Carolina Lakes,2308.0,18295.0,2008.0,31.0,140.0,75.0,TMLS,2401986,35.2829672,-79.0201463
1935,MLS Listing,Single Family Residential,111 Dare Ln Unit B138,New London,NC,28127,110000.0,1.0,1.0,Badin Shores Resort,336.0,3049.0,2005.0,31.0,327.0,150.0,CANOPYMLS,3774545,35.4778418,-80.1351885
1936,MLS Listing,Single Family Residential,307 Glenn St,Franklinton,NC,27525,365000.0,3.0,2.5,Wake,2158.0,32234.0,2021.0,31.0,169.0,,TMLS,2401978,36.1081382,-78.4502439
1937,MLS Listing,Single Family Residential,3809 Rappahannock Ct,Greensboro,NC,27407,549000.0,5.0,3.0,Sedgefield,,,1988.0,31.0,,21.0,Triad MLS,1038731,36.0171856,-79.8741555
1938,MLS Listing,Single Family Residential,7412 Ferguson Creek Dr,Liberty,NC,27298,249990.0,3.0,2.0,Ferguson Creek Village,,,2021.0,31.0,,,Triad MLS,1038718,35.9633059,-79.5501672
1939,MLS Listing,Single Family Residential,534 May Rd,Thomasville,NC,27360,325000.0,3.0,2.5,,,,2021.0,31.0,,,Triad MLS,1038706,35.843981,-80.084367
1940,MLS Listing,Single Family Residential,7408 Humble Farm Dr,Liberty,NC,27298,261990.0,4.0,3.5,Ferguson Creek Village,,,2021.0,31.0,,,Triad MLS,1038714,35.9629318,-79.5498244
1941,MLS Listing,Single Family Residential,594 Hiltons Landing Dr,Greensboro,NC,27455,670000.0,4.0,4.0,Hilton's Landing,,,2015.0,31.0,,25.0,Triad MLS,1038578,36.2221071,-79.8056193
1942,MLS Listing,Single Family Residential,526 N Main St,King,NC,27021,499999.0,3.0,3.0,,,,2014.0,31.0,,,Triad MLS,1038534,36.2937299,-80.3516397
1943,MLS Listing,Single Family Residential,4097 Shelton Country Rd,Liberty,NC,27298,299900.0,3.0,2.0,Poplar Hollow Farms,,,2018.0,31.0,,,Triad MLS,1038470,35.852978,-79.667897
1944,MLS Listing,Single Family Residential,2912 Gretmar Dr,Durham,NC,27705,519000.0,3.0,2.0,Durham,2086.0,48482.0,1964.0,31.0,249.0,,TMLS,2401954,35.9855878,-78.97246
1945,MLS Listing,Single Family Residential,1312 Carp Rd,Raleigh,NC,27610,629000.0,4.0,4.5,Lynn Seawell,3425.0,17859.0,2020.0,31.0,184.0,,TMLS,2401953,35.799165,-78.545812
1946,MLS Listing,Single Family Residential,6015 Scalybark Rd,Durham,NC,27712,350000.0,3.0,2.0,Scalybark,1998.0,51400.0,1978.0,31.0,175.0,,TMLS,2401941,36.1053512,-78.9356084
1947,MLS Listing,Single Family Residential,2124 Stillness Pond Ln,Apex,NC,27539,650000.0,4.0,3.5,Wake,4379.0,25700.0,2017.0,31.0,148.0,75.0,TMLS,2401925,35.672317,-78.717489
1948,MLS Listing,Single Family Residential,1025 Evergreen Ln,King,NC,27021,289900.0,3.0,2.5,Woodbury,,,1998.0,31.0,,,Triad MLS,1038681,36.3314528,-80.3375644
1949,MLS Listing,Single Family Residential,608 S Cox St,Asheboro,NC,27203,269900.0,3.0,2.0,,,,1958.0,31.0,,,Triad MLS,1038677,35.6999286,-79.8138499
1950,MLS Listing,Single Family Residential,2624 Dallas Dr,Winston Salem,NC,27107,239900.0,3.0,2.5,Hunterwood,,,2003.0,31.0,,,Triad MLS,1038658,36.0475538,-80.1875283
1951,MLS Listing,Single Family Residential,1201 Hobbs Rd,Greensboro,NC,27410,430000.0,4.0,3.0,Friendly Acres,,,1976.0,31.0,,,Triad MLS,1038616,36.0945302,-79.8412945
1952,MLS Listing,Single Family Residential,4928 S Nc 39 Hwy,Henderson,NC,27537,155000.0,3.0,1.0,Vance,1056.0,21780.0,1982.0,32.0,147.0,,TMLS,2401917,36.2748718,-78.3653071
1953,MLS Listing,Single Family Residential,2723 Cartier Dr,Raleigh,NC,27608,750000.0,4.0,3.0,Wayland Heights,2107.0,7405.0,1948.0,32.0,356.0,,TMLS,2401916,35.8130762,-78.6618358
1954,MLS Listing,Single Family Residential,2612 N Church St,Burlington,NC,27217,175000.0,2.0,1.0,Burlington,1150.0,28967.0,1939.0,32.0,152.0,,AMLSNC,119285,36.091256,-79.3849414
1955,MLS Listing,Single Family Residential,181 Aurora Mill Rd,Stanfield,NC,28163,279000.0,3.0,2.0,Pless Mill,1489.0,20908.0,2001.0,32.0,187.0,,CANOPYMLS,3774377,35.2359995,-80.3938951
1956,MLS Listing,Single Family Residential,6121 Sunset Lake Rd,Fuquay Varina,NC,27526-8605,549000.0,3.0,2.0,Wake,1725.0,121096.0,1965.0,32.0,318.0,,TMLS,2401893,35.6380733,-78.782817
1957,MLS Listing,Single Family Residential,1004 Casa Dega Way,Raleigh,NC,27615,1725000.0,4.0,5.5,Wake,5390.0,30056.0,2021.0,32.0,320.0,125.0,TMLS,2401891,35.9212736654812,-78.6797414549949
1958,MLS Listing,Single Family Residential,0 Old N Carolina Hwy 49 Hwy #10,Richfield,NC,28137,365000.0,3.0,2.5,Richfield,1932.0,19776.0,2022.0,32.0,189.0,,CANOPYMLS,3774214,35.471431,-80.272968
1959,MLS Listing,Single Family Residential,603 Chapwith Rd,Garner,NC,27529,345700.0,3.0,2.5,Staunton Meadows,1584.0,9583.0,1994.0,32.0,218.0,,TMLS,2401879,35.6883439,-78.6066445
1960,MLS Listing,Single Family Residential,1222 Debnam Ave,Henderson,NC,27536,239000.0,3.0,2.0,Debnam,1500.0,7405.0,1940.0,32.0,159.0,,TMLS,2401874,36.3060178,-78.3979946
1961,MLS Listing,Single Family Residential,574 Main St,Smithfield,NC,27577,179000.0,3.0,2.0,Johnston,1310.0,16552.0,1930.0,33.0,137.0,,TMLS,2401852,35.5817646,-78.3525561
1962,MLS Listing,Single Family Residential,6798 Ironwood Ct,Greensboro,NC,27410,262000.0,3.0,2.5,Oak Bend,1488.0,31363.0,1993.0,33.0,176.0,18.0,TMLS,2401851,36.1402659,-79.9374254
1963,MLS Listing,Single Family Residential,911 Elm St,Henderson,NC,27536,139000.0,3.0,2.0,Vance,1329.0,15681.0,1950.0,33.0,105.0,,TMLS,2401850,36.314272,-78.394124
